specimen_ID	cre	excitation	R_input	R_ASC	C	El	th_inf	total charge 1/300+1/100	total charge 1/3+1/10+1/100	spike_cut_length	reset_slope	reset_intercept	LIF_opt_th_inf	LIFASC_opt_th_inf	peak_v_long_square	fast_trough_v_long_square	upstroke_downstroke_ratio_long_square	upstroke_downstroke_ratio_short_square
485835016	Rbp4-Cre_KL100	excitatory	94738569.9457144	130040129.676755	1.63E-010	-0.0718802433	0.0228743671	-1.11E-012	-3.11E-012	101	0.8014734959	0.0024553192	0.0243450269	0.0258943415	45	-43.1875038147	4.4891410803	4.0583191134
566463606	Chrna2-Cre_OE25	inhibitory	223334916.796697	276894231.788454	1.52E-010	-0.073640913	0.0243791953	9.88E-015	0	45	0.4283952552	0.0067569965	0.0258427576	0.0294200752	40.5	-54.7500038147	2.2697355177	2.3763735591
485468180	Nr5a1-Cre	excitatory	266104062.434697	268217132.141991	1.31E-010	-0.0673821843	0.0172057425	-1.35E-012	0	62	0.3790619002	0.0040222997	0.018327423	0.0182616124	33.1250038147	-54.9062538147	2.4464250007	2.8866537996
473011949	Sst-IRES-Cre	inhibitory	220674303.05713	207427125.119084	1.21E-010	-0.0698303738	0.0224898616	9.27E-013	-4.44E-012	49	0.3997794613	0.0045509921	0.0356636642	0.0322683192	36.125	-55.5000038147	1.8492854751	1.8538449074
490259231	Ntsr1-Cre_GN220	excitatory	152586500.219185	168765491.555206	1.06E-010	-0.0786570778	0.0250000505	0	-5.77E-012	93	0.6258631309	0.0076472128	0.038733352	0.0298225865	38.0000038147	-49.6562538147	2.6977301624	2.4615536122
486029942	Cux2-CreERT2	excitatory	193434427.752216	198011307.562538	1.09E-010	-0.0729131266	0.0266350684	-2.29E-012	-3.44E-012	92	0.3521012473	0.0121021335	0.0333266706	0.0281369026	36.5625038147	-48.5	3.6354997458	3.6733098485
501566512	Ntsr1-Cre_GN220	excitatory	174264123.272962	173873396.565692	1.10E-010	-0.079843132	0.0329031624	0	-8.60E-012	112	0.8658135936	-0.0025574147	0.0544388471	0.0375573742	40.7812538147	-47	2.7189014122	3.0607072471
488675026	Ntsr1-Cre_GN220	excitatory	332167637.673164	399103479.72624	8.08E-011	-0.0751933041	0.0261043525	0	-3.00E-012	109	0.6221050044	0.0060148614	0.0307832519	0.0263475802	45.6562538147	-54.8125038147	3.6234669702	3.7704085621
313860745	Rorb-IRES2-Cre-D	excitatory	232429457.198916	337535970.098362	1.14E-010	-0.0690438207	0.0245946038	3.00E-013	-2.44E-012	110	0.7938761469	-0.0032759251	0.0212431014	0.0249361256	36.0625	-48.96875	3.3291524076	2.9863353572
566760952	Nkx2-1-CreERT2	inhibitory	156424979.92309	176844261.357395	7.69E-011	-0.0742751732	0.0354270867	-2.25E-012	-6.27E-012	69	0.1070781245	0.0224818008	0.0486930012	0.0383089617	36.78125	-52.5000038147	4.0604983058	2.8208449982
485610263	Rbp4-Cre_KL100	excitatory	175177707.988436	245662232.847772	1.42E-010	-0.0718501625	0.0251237252	0	-4.89E-012	89	0.5030858859	0.0109046574	0.0255263347	0.0251322116	30.7187519073	-47.0000038147	2.8114617518	3.0370149013
517077548	Ntsr1-Cre_GN220	excitatory	95671364.9607035	86364700.6925003	1.32E-010	-0.0732761612	0.0256040872	0	-1.38E-011	91	0.3485749334	0.0203751351	0.0613900608	0.0406426397	25	-41.9062538147	1.7168803693	2.5015844058
474652473	Htr3a-Cre_NO152	inhibitory	117864805.97002	123762471.730897	5.48E-011	-0.0762588081	0.0372467133	-1.76E-012	-4.12E-012	72	0.3505038831	0.0175689442	0.0507567034	0.0396856244	18.5625019073	-49.53125	3.602732745	2.0049194421
341442651	Pvalb-IRES-Cre	inhibitory	93134259.3683272	105360410.279233	7.10E-011	-0.082350853	0.0361757331	-5.37E-013	-2.04E-013	24	0.0814399609	0.023161469	0.0294491042	0.026028078	7.4375	-57.7812538147	1.2700652938	1.4091696374
485837504	Rorb-IRES2-Cre-D	excitatory	275209718.542832	288901324.831387	1.07E-010	-0.0734502659	0.0261426192	-1.37E-012	-1.89E-012	103	0.4034305624	0.0120738789	0.0316077718	0.0314958371	46.03125	-46.0625038147	3.6236248733	3.9519837346
530235049	Ndnf-IRES2-dgCre	inhibitory	215385320.91089	234466203.691683	5.38E-011	-0.0689497172	0.0269033938	0	-3.77E-012	82	0.1393558143	0.0140429074	0.0383930643	0.0234144576	27.4062519073	-53.5000038147	2.5027563633	2.5683675962
328876201	Sst-IRES-Cre	inhibitory	196961513.270435	208599945.321012	8.19E-011	-0.058267148	0.0120957939	7.79E-013	-1.60E-012	63	0.2729051865	-0.0058160746	0.0132817562	0.0131352899	31.1250019073	-61.40625	2.2411700512	2.3571196232
478107198	Htr3a-Cre_NO152	inhibitory	228830100.152199	304603836.567075	7.73E-011	-0.0647299143	0.0224582651	-9.24E-013	-2.79E-012	42	0.0349466761	0.0170393423	0.0208716101	0.0198266724	29.5625019073	-52.40625	2.625872419	1.9092163745
314800921	Rorb-IRES2-Cre-D	excitatory	141528219.09229	127871949.719784	9.31E-011	-0.060320755	0.0186322246	-2.19E-012	-5.22E-012	62	1.2220835297	-0.0162504461	0.0326766171	0.0247701929	31.25	-43.9375	2.1776202681	2.6636425614
500879695	Pvalb-IRES-Cre	inhibitory	184089763.557519	154738719.643517	5.96E-011	-0.0730746059	0.0286128498	-7.97E-013	0	57	0.255115202	0.0125151941	0.0293646917	0.0223184651	14.8437509537	-53.9687538147	1.305054966	1.4995906192
526939383	Ndnf-IRES2-dgCre	inhibitory	266241096.468303	285392930.293953	4.88E-011	-0.0725165176	0.0294053992	-4.68E-013	-1.79E-012	102	0.5120514024	0.0071983283	0.0370898303	0.0285032621	21.5	-48.96875	2.7171091412	2.3582125266
324466858	Sst-IRES-Cre	inhibitory	190687899.83485	196028583.827312	1.01E-010	-0.0780017891	0.0250419499	0	-2.58E-012	62	0.5506764736	0.0023091373	0.0381189188	0.0351144737	21.875	-57.3750038147	2.2759186572	2.0811511753
504567071	Cux2-CreERT2	excitatory	207137820.714615	187925710.47662	1.21E-010	-0.0777007484	0.0314468595	-2.88E-012	-5.37E-012	130	0.3251735475	0.0167998265	0.0482922819	0.0371505075	36.375	-46.59375	4.2642714544	4.1365961772
486560376	Cux2-CreERT2	excitatory	153623001.27821	147332808.164193	1.08E-010	-0.0804366811	0.0301804182	-1.84E-012	-3.62E-012	85	0.3509612139	0.0157149491	0.0351897516	0.0299794738	45	-52.09375	4.586706002	4.8540207026
566761793	Chrna2-Cre_OE25	inhibitory	389518897.7752	506494632.214622	8.02E-011	-0.0721945343	0.0279234252	-1.35E-013	0	43	0.8119229658	-0.0117497104	0.0225416152	0.0255111054	29.4062519073	-61.5937538147	1.9454791285	2.032039695
487400838	Pvalb-IRES-Cre	inhibitory	188103087.55862	214906360.823581	5.12E-011	-0.0692476349	0.0275461109	-1.66E-013	-5.19E-013	26	-0.01999585	0.009555354	0.0251668009	0.0217725508	4.15625	-62.3437538147	1.1943980684	1.3103090584
486052980	Rbp4-Cre_KL100	excitatory	97895226.1012888	180796106.443412	1.87E-010	-0.0704807078	0.0210338225	-3.35E-012	-1.73E-012	80	0.7182695272	-0.000867271	0.0191495679	0.0214121998	37.7812538147	-50.34375	3.5580965198	3.6303314586
477880128	Htr3a-Cre_NO152	inhibitory	242693405.326062	200521880.633416	5.44E-011	-0.0664459286	0.0245354578	0	-2.27E-012	32	0.6499538351	-0.0046619662	0.0324704811	0.026531179	31.2812519073	-52.0625038147	2.181964686	2.3001806196
327644217	Htr3a-Cre_NO152	inhibitory	410246702.758113	395067631.837819	3.75E-011	-0.07088591	0.0273547882	3.05E-013	-1.27E-012	43	0.5273768667	0.0027627885	0.0461254138	0.0361584413	30.1250019073	-51.9375	1.7307507128	1.868384341
502647640	Rorb-IRES2-Cre-D	excitatory	150463023.139545	164171069.439784	1.08E-010	-0.0745946884	0.0245015048	-2.40E-012	-2.56E-012	126	0.3663217739	0.0083687439	0.0303477004	0.0244798736	36.1562538147	-48.3750038147	3.8410125729	4.0681641286
490612844	Rbp4-Cre_KL100	excitatory	140424938.663751	131344340.732212	1.05E-010	-0.0753691635	0.0233727129	-2.26E-012	-3.23E-012	104	0.4743730814	0.0110077047	0.0342062801	0.028544371	25.7500019073	-50.3125038147	2.8422846469	2.9199902984
476269122	Scnn1a-Tg3-Cre	excitatory	144348388.096353	139655786.535494	1.29E-010	-0.0760457954	0.0264538976	-2.48E-012	-2.61E-012	93	0.161495774	0.0231745561	0.0394448693	0.0355436651	39.5312538147	-47.0000038147	3.2145150956	3.783612446
471129934	Rbp4-Cre_KL100	excitatory	63467239.82485	60002520.9953037	1.49E-010	-0.0682847214	0.023005019	-3.64E-012	-6.91E-012	85	0.4187491461	0.0078319554	0.0346848133	0.027731585	35.5	-46.59375	3.5442468637	3.7658740627
313862274	Sst-IRES-Cre	inhibitory	150684623.330855	168054694.196252	8.18E-011	-0.0647538452	0.0155826228	3.94E-013	0	42	0.6130492586	-0.0086113487	0.0223013843	0.023753731	34.125	-62.1875	1.7171698456	1.8994222723
354190013	Scnn1a-Tg2-Cre	excitatory	167944666.527322	167321208.367084	1.72E-010	-0.0712922096	0.0279762792	-3.82E-012	-6.08E-012	36	1.5772372323	-0.0174973815	0.0364427608	0.0323377148	22.0312519073	-45.03125	2.893732392	3.0024571878
515524026	Rbp4-Cre_KL100	excitatory	351995299.919386	331057508.830496	8.55E-011	-0.0585226479	0.0166331965	-1.17E-012	-3.28E-012	116	0.6038160172	-0.0021609993	0.0240659192	0.0201751693	34.9062538147	-47.3125	3.4376338145	3.4130185833
480122859	Rorb-IRES2-Cre-D	excitatory	424991321.516288	475272922.738365	9.56E-011	-0.073097084	0.0228013411	0	-4.99E-012	77	0.4276482314	0.0080069186	0.031987946	0.0262126784	23.0000019073	-53.3437538147	2.7437166657	2.8694341223
502245101	Nr5a1-Cre	excitatory	145088473.047347	128971712.477716	1.11E-010	-0.0776171951	0.0267550937	-2.67E-012	-3.50E-012	98	0.0576719345	0.0230979252	0.0406184994	0.0336542296	41.8437538147	-54.40625	4.1402373115	4.0277412686
501895840	Rorb-IRES2-Cre-D	excitatory	288887825.970842	418939702.516591	1.62E-010	-0.0762153034	0.0307607563	-2.29E-012	-2.92E-012	199	0.3593083484	0.0096695135	0.0231785547	0.023127885	28.3125	-54.3125	4.0739823915	3.4921580779
569664731	Chrna2-Cre_OE25	inhibitory	415416922.038199	421141870.936454	9.26E-011	-0.0632363605	0.0173818811	0	-6.45E-012	198	0.2784969199	0.0060499843	0.0309130788	0.0209596319	42.0625038147	-49.6875	2.7497632472	2.9436171763
485574721	Rbp4-Cre_KL100	excitatory	222273680.87471	299019191.098919	1.81E-010	-0.0782274628	0.0287826695	-3.91E-012	-5.18E-012	196	0.8266920721	-0.0032752199	0.0299684414	0.0218175248	31.0000019073	-49.0625	3.660713243	3.4780518438
580537822	Nkx2-1-CreERT2	inhibitory	174120441.853471	195217444.477854	7.21E-011	-0.0681063538	0.026048554	0	-3.78E-012	72	0.3837193337	0.0036522394	0.0312754914	0.0234843817	39.6875038147	-53.3750038147	3.0372471958	2.7669311852
395785266	Scnn1a-Tg3-Cre	excitatory	91218313.9751349	81049398.6293278	1.52E-010	-0.0829811554	0.0357114257	-4.05E-012	-4.91E-012	88	0.4921069332	0.0131417745	0.049498664	0.0413645176	38.8750038147	-48.03125	4.0937806747	4.1769812999
500964382	Scnn1a-Tg3-Cre	excitatory	243468019.501394	359263435.833906	1.56E-010	-0.0757238503	0.0284706033	-1.53E-012	-3.63E-012	120	0.1042074145	0.0217634706	0.0243107246	0.0261035126	43.7500038147	-49.9687538147	3.8074380907	4.0915118469
508883033	Rbp4-Cre_KL100	excitatory	146776544.186452	139668585.535543	1.37E-010	-0.0749092407	0.0277465626	-2.30E-012	-5.43E-012	102	0.6783987343	0.0040064177	0.0485200261	0.0365544188	29.2812519073	-46.1250038147	2.4615950708	2.9663139099
524689239	Vip-IRES-Cre	inhibitory	183254319.07378	188992543.739462	5.54E-011	-0.0672499123	0.0253628537	-5.66E-013	-2.37E-012	75	0.5986907628	0.0013344965	0.0359023614	0.0313996683	32.3125	-48.3750038147	3.1240447206	3.3290247152
518750800	Chat-IRES-Cre-neo	inhibitory	92924636.5251475	97865794.6337563	8.79E-011	-0.079337059	0.0333070038	-2.41E-012	-2.56E-012	83	1.0207730959	-0.0053659542	0.0423553092	0.0323526173	20.90625	-46.8750038147	3.1632116489	2.3214358303
485938494	Ntsr1-Cre_GN220	excitatory	128604868.015347	137932473.641063	8.89E-011	-0.0800902367	0.0269782469	-1.83E-012	-3.03E-012	72	0.9557622837	-0.0058314516	0.0426838632	0.0331032196	34.5625038147	-51.4375	2.9497624737	2.6904092583
534524026	Ctgf-2A-dgCre	excitatory	367722000.000165	545707846.354296	1.01E-010	-0.061573844	0.0163440021	-7.52E-013	-3.08E-012	198	0.9573194262	-0.0104061701	0.0166660773	0.016182129	39.46875	-50.5312538147	4.4374948847	4.2533461185
320836481	Scnn1a-Tg3-Cre	excitatory	275547905.330589	265279670.368768	1.04E-010	-0.0784035085	0.0359575656	-2.03E-012	-3.52E-012	123	1.021012483	-0.0092074906	0.0429291316	0.0365469442	37.65625	-46.65625	4.3752068374	3.9707082336
504120613	Htr3a-Cre_NO152	inhibitory	101271608.351379	113373815.729019	8.16E-011	-0.0757781601	0.0359540716	-2.78E-012	-5.21E-012	59	0.2205078971	0.0187566945	0.0445326631	0.0364790581	28.3437519073	-54.40625	4.3216035135	2.5683954669
567266985	Chrna2-Cre_OE25	inhibitory	391059898.26472	409519614.497015	8.33E-011	-0.074655103	0.0336295994	7.87E-013	-1.15E-012	93	0.5213792979	0.0004019444	0.0343304183	0.0329092275	34.6562538147	-58.6562538147	2.2415248463	2.0326387946
486196663	Cux2-CreERT2	excitatory	159493157.017422	141188638.770633	1.02E-010	-0.0784858856	0.0315439411	-1.70E-012	-2.44E-012	68	0.22025969	0.0217493642	0.0431832784	0.0356429779	41.78125	-47.9062538147	3.6315394591	3.6922526397
566559909	Nkx2-1-CreERT2	inhibitory	233871533.969489	269262300.929465	5.10E-011	-0.0686220779	0.0305049214	0	-3.64E-012	53	-0.1230663614	0.0229356606	0.0368059599	0.0279882474	37.5	-50.2812538147	2.4590675468	2.2861824246
530349764	Ctgf-2A-dgCre	excitatory	226910397.021059	239652625.411224	1.19E-010	-0.0678848019	0.0220047044	-1.84E-012	-2.16E-012	144	0.6895383088	0.0008851405	0.0284550956	0.0271615787	35.40625	-46.8437538147	3.6975132356	3.946979417
490267468	Cux2-CreERT2	excitatory	163773426.060194	153689741.442053	9.04E-011	-0.0820193386	0.027278322	-1.70E-012	-2.72E-012	72	0.1305633938	0.0231497604	0.0374808848	0.0322852324	40.0625038147	-53.6562538147	3.3289569855	3.8665216991
486472847	Rorb-IRES2-Cre-D	excitatory	237192673.630438	208844063.583392	7.09E-011	-0.0775814158	0.0404941845	-1.60E-012	-2.47E-012	72	0.5446849464	0.009144349	0.0450456264	0.0358628089	42.7812538147	-46.8437538147	4.0443187921	2.7406857258
490772223	Rbp4-Cre_KL100	excitatory	61335857.6044594	76416674.3229378	1.70E-010	-0.0808194923	0.0251027128	-3.51E-012	-3.02E-012	111	1.3297635007	-0.0130618736	0.030465153	0.0302112939	35.875	-46.8437538147	3.3142730977	3.4331320314
395830185	Scnn1a-Tg3-Cre	excitatory	230004924.65537	259055738.172214	1.05E-010	-0.0779644413	0.0301461381	-1.73E-012	-1.38E-012	94	0.4556428075	0.0123804323	0.0291669217	0.0293728815	42.84375	-46.78125	3.7267389452	3.6922732753
488677994	Sst-IRES-Cre	inhibitory	158797773.938804	181122286.127314	6.66E-011	-0.0732644984	0.0306518962	-5.11E-013	0	28	0.375669117	-0.0016734239	0.0309730494	0.0305623755	23.5000019073	-63.71875	1.4157886907	1.5811119237
484744672	Pvalb-IRES-Cre	inhibitory	176246818.31778	148396962.177788	4.16E-011	-0.071385994	0.024657282	0	-1.29E-013	39	0.4828007239	-0.0011201627	0.0403921423	0.0332629999	13.5625	-68.03125	1.0882251362	1.2330007394
501282204	Sst-IRES-Cre	inhibitory	123301731.058636	125548235.91877	1.33E-010	-0.0742032948	0.0281126272	-9.02E-014	0	44	0.6820851761	-0.0079074828	0.0308252686	0.0301277062	30.7812519073	-64.96875	1.9211690004	1.9522777167
482521571	Htr3a-Cre_NO152	inhibitory	153059047.662531	173505891.750327	6.40E-011	-0.0738777695	0.0300557032	-7.42E-013	-5.49E-012	43	0.3057150922	0.0137257794	0.0398525414	0.0329336676	17	-58.0937538147	3.3410425561	2.7387084612
329550277	Rorb-IRES2-Cre-D	excitatory	169611417.141222	154480673.425627	9.03E-011	-0.0822555676	0.0310862637	-1.43E-012	-2.83E-012	69	0.1158226317	0.0279875372	0.0423285777	0.0365547271	39.5937538147	-49.78125	3.2542227679	3.4469744644
479721491	Rbp4-Cre_KL100	excitatory	119804682.986137	110614353.656666	1.49E-010	-0.0780704136	0.0292036491	-2.73E-012	-5.75E-012	100	0.3919483857	0.018285717	0.0421550168	0.0365844818	36.0000038147	-45	3.9522051522	4.0183786943
491038812	Pvalb-IRES-Cre	inhibitory	78315930.8179822	83537006.7154501	7.44E-011	-0.0840021496	0.0287035481	1.47E-013	0	34	0.4667686446	0.0047357383	0.0222906954	0.0242532791	4.625	-65.8125076294	1.1205075991	1.252613964
556356342	Chrna2-Cre_OE25	inhibitory	400541321.523336	470753204.857554	1.05E-010	-0.0787516708	0.0340520603	-1.96E-012	-2.35E-012	151	0.6029833757	0.005460923	0.0339226039	0.0314437778	35.875	-48.96875	3.4984139427	3.3282394175
579611597	Ndnf-IRES2-dgCre	inhibitory	114878159.684625	129666336.970274	9.63E-011	-0.0765065994	0.0317149795	-2.64E-012	-3.45E-012	90	0.4695616097	0.0095376446	0.0379963425	0.0303307359	13.8750009537	-52.40625	3.7873639798	2.8756036136
535728342	Vip-IRES-Cre	inhibitory	474614037.897696	755945990.114886	4.89E-011	-0.0746269131	0.0232236685	-6.61E-013	2.57E-013	119	0.4696999572	0.0085546038	0.0140402011	0.0150726883	33.8750038147	-55.84375	2.9573011269	2.9277662895
500964358	Scnn1a-Tg3-Cre	excitatory	213124249.481343	209404800.137851	1.16E-010	-0.081435791	0.0347680638	-2.38E-012	-2.97E-012	127	0.2596054092	0.0203567163	0.0414513104	0.0384104973	39.09375	-49.1875038147	3.3452267041	3.5309010468
476823462	Rorb-IRES2-Cre-D	excitatory	156724859.145726	136429442.196379	1.13E-010	-0.0753289459	0.0230665792	-4.12E-012	-4.93E-012	131	0.2072714894	0.018089105	0.0392932195	0.0319698324	34.78125	-49.4062538147	3.6114337192	4.529074786
487638658	Pvalb-IRES-Cre	inhibitory	135197117.290742	104859940.840774	4.92E-011	-0.0744500961	0.0216686806	0	-6.16E-013	42	0.3120639899	0.0065008493	0.0208113517	0.018685033	9.75	-68.9375	1.296427409	1.3267490927
519751607	Htr3a-Cre_NO152	inhibitory	231289082.750988	203121421.746481	7.71E-011	-0.0736768443	0.0294177576	5.57E-013	-6.62E-012	38	0.4322732796	0.0075065765	0.0421727595	0.0332332499	27.2500019073	-55.8750038147	2.0524478579	2.4317571719
473020156	Rorb-IRES2-Cre-D	excitatory	267780879.161082	295335237.742041	8.30E-011	-0.0769965343	0.0320110165	-1.75E-012	-1.86E-012	87	0.4947633718	0.008034105	0.0355579257	0.0318327224	47.6562538147	-46.9375038147	4.217187821	4.4171658857
566991946	Chrna2-Cre_OE25	inhibitory	306488352.287134	294778913.998356	8.34E-011	-0.060956749	0.021519529	0	-3.93E-012	166	0.1470727969	0.0094140088	0.025140353	0.0216445239	27.6562519073	-48.4375038147	2.4101321443	2.5170382486
314822529	Rorb-IRES2-Cre-D	excitatory	139952214.916559	146084529.963025	1.36E-010	-0.0773790474	0.0260742254	-2.96E-012	-5.90E-012	92	0.8718937029	-0.0020149986	0.0383032409	0.0292355396	31.7812519073	-48.65625	2.9823366857	2.9326231699
513531471	Cux2-CreERT2	excitatory	119796974.66692	121982194.40542	1.62E-010	-0.0770810089	0.0287106567	-2.53E-012	-6.22E-012	106	0.3590936634	0.0185622587	0.0388060399	0.0372141272	47.4375038147	-44.4062538147	4.6665374067	4.5547931203
483057325	Cux2-CreERT2	excitatory	151192641.203519	146277970.589457	6.54E-011	-0.0726181234	0.022188652	-2.22E-012	-2.23E-012	96	0.9038202593	-0.0044127205	0.037303357	0.0289387537	33.28125	-48.90625	4.2084853999	4.0963716292
484509440	Cux2-CreERT2	excitatory	206494258.300993	214452203.959203	9.64E-011	-0.0745869217	0.0265962245	-2.12E-012	-1.16E-012	65	0.3494142651	0.0147627918	0.0346521876	0.029950158	42.125	-45.1875038147	2.9803720653	3.7423886449
473909767	Htr3a-Cre_NO152	inhibitory	168427660.147066	195657306.880119	6.67E-011	-0.0774447746	0.0291401224	-1.89E-013	-2.78E-012	53	0.31110748	0.0136857345	0.0330917854	0.0307108251	40.59375	-56.15625	2.7578880753	3.0173946057
562385794	Chrna2-Cre_OE25	inhibitory	159414679.053365	146441457.755891	8.72E-011	-0.0600606632	0.0181672277	-1.80E-012	-5.07E-012	127	0.9879107368	-0.0112283468	0.0345602403	0.0266328519	35.4375038147	-47.5000038147	2.9107268109	2.7728776641
485884503	Rorb-IRES2-Cre-D	excitatory	184995446.579909	164506228.025703	8.93E-011	-0.0780563259	0.0305733654	-1.70E-012	-2.56E-012	90	0.085121742	0.0264306991	0.0419942289	0.0340414837	46.5625038147	-49.0000038147	4.4010473812	4.7674416812
487594856	Pvalb-IRES-Cre	inhibitory	217866842.45331	259432981.768958	4.86E-011	-0.0790932897	0.0327523463	-5.21E-013	-2.28E-013	38	0.2654367368	0.013404325	0.0316062166	0.0333231719	16.9687519073	-56.71875	1.5140065265	1.6572967554
469803003	Scnn1a-Tg3-Cre	excitatory	189277384.104591	195773261.624801	9.22E-011	-0.080424366	0.0328166109	-1.99E-012	-1.52E-012	62	0.0121785779	0.0285960402	0.0344086214	0.0333446101	36.3125	-49.2500038147	3.406229534	3.8717045389
465924786	Nr5a1-Cre	excitatory	169680985.568881	150788375.994339	9.09E-011	-0.0769310303	0.0296044607	-2.14E-012	-2.40E-012	59	0.0538861157	0.0245876228	0.0362917722	0.0295888255	45.34375	-50.9375	3.9629500572	4.0443060928
327679841	Htr3a-Cre_NO152	inhibitory	92060287.4083988	99898542.0619393	7.22E-011	-0.0783406925	0.0370905549	-2.07E-012	-4.41E-012	50	1.1547777867	-0.0165633293	0.0487185487	0.0375244661	11.15625	-47.9375	2.5025860631	1.9368023386
476093220	Sst-IRES-Cre	inhibitory	150421709.878782	162905067.782901	6.95E-011	-0.0700049515	0.017679602	7.28E-014	-1.17E-012	44	0.3851682063	0.0118659508	0.0294825007	0.0283508422	36.0937538147	-50.2187538147	1.9735282809	2.0459581349
484679812	Rorb-IRES2-Cre-D	excitatory	234808532.157639	263705511.687736	8.13E-011	-0.0676935997	0.0221492302	-1.17E-012	-2.02E-012	78	0.2382405562	0.0130143415	0.0254372407	0.022454019	40.5625038147	-47.46875	3.6928634067	3.5496313416
422738880	Nr5a1-Cre	excitatory	204657208.928888	190942001.221717	9.22E-011	-0.078710612	0.0285629456	-2.02E-012	-2.34E-012	64	0.0801329486	0.0253095204	0.0405814861	0.0355287785	45	-49.7187538147	3.6602782705	4.2541368565
341016267	Pvalb-IRES-Cre	inhibitory	116060268.170631	133753656.341068	6.42E-011	-0.0756207326	0.0290429156	-2.25E-013	-5.79E-013	30	0.0125976858	0.0195993345	0.0269844268	0.0250187707	4.21875	-58.9375	1.3241488602	1.3840669722
519749342	Htr3a-Cre_NO152	inhibitory	290824268.106378	349042052.433805	1.51E-010	-0.0750981979	0.0271940386	9.95E-013	-2.05E-012	61	0.3634092827	0.0092164281	0.0284865216	0.0301836018	36.1562538147	-53.7812538147	2.8135972084	2.8108172521
487158599	Htr3a-Cre_NO152	inhibitory	266110848.23003	335637956.298846	4.36E-011	-0.0732742767	0.0255413639	-2.35E-013	-8.35E-013	50	0.242176209	0.0146338835	0.0242855289	0.0239989654	41.71875	-53.0625038147	3.1322266835	3.085624335
510702728	Rorb-IRES2-Cre-D	excitatory	217205153.081844	251382195.59354	1.15E-010	-0.0755747986	0.030317476	-1.70E-012	-3.44E-012	111	0.2604996062	0.0151461933	0.0309915245	0.0300059123	40.6250038147	-49.9062538147	2.8295797027	3.2652631937
563620254	Nkx2-1-CreERT2	inhibitory	223114546.175048	242511425.883287	6.46E-011	-0.0754610844	0.0288482105	-7.77E-013	-2.48E-013	54	0.4365229607	0.0066571729	0.0307287022	0.0259966581	17.3750019073	-55.90625	1.4866738746	1.5779364428
573105010	Chrna2-Cre_OE25	inhibitory	655130629.911312	789746814.921552	4.75E-011	-0.0670935097	0.0243837271	0	-1.04E-012	122	0.28571697	0.0047862807	0.0210921333	0.0217229308	16.75	-57.5625038147	1.7697919041	1.7237925296
324266189	Sst-IRES-Cre	inhibitory	267330128.379142	314799900.161797	8.23E-011	-0.0691688156	0.024529482	2.17E-013	0	37	0.7280221337	-0.0128894153	0.0265147776	0.0292164612	36.0000038147	-63.2499961853	1.7641552025	1.8245463506
513510227	Cux2-CreERT2	excitatory	97011423.2110685	90532661.3551611	2.28E-010	-0.0765814718	0.0279094105	-5.71E-012	-1.16E-011	168	0.6583423616	0.0081850109	0.0451774922	0.0295918968	40.6562538147	-47.1562538147	4.7183407512	5.0621338223
467703703	Scnn1a-Tg2-Cre	excitatory	116974763.319801	109539906.706672	1.19E-010	-0.0786445033	0.0268536412	-3.71E-012	-3.53E-012	111	0.2129601074	0.0211437813	0.0406044392	0.0342790266	34.78125	-48.375	3.8778059393	4.427119874
569670455	Chrna2-Cre_OE25	inhibitory	195340233.755461	195994294.356443	9.66E-011	-0.0607367961	0.0162860028	1.30E-013	0	59	0.772335174	-0.0082301625	0.0219144213	0.0219784456	26	-56.0312538147	1.6445920217	1.7130475914
487446992	Cux2-CreERT2	excitatory	152452146.345587	137224632.639091	1.08E-010	-0.0767602463	0.0307607102	-2.14E-012	-3.98E-012	93	0.3238578231	0.0183729134	0.0449952919	0.0374835908	38.3125038147	-46.7187538147	3.5208900258	3.855185191
490173806	Sst-IRES-Cre	inhibitory	217871657.445537	229731736.487632	5.15E-011	-0.0763615074	0.0257597541	-3.41E-013	0	37	0.4301298829	0.001098486	0.0303540924	0.0288287646	23.125	-64.8750076294	1.7228706028	1.8291749198
487601493	Cux2-CreERT2	excitatory	151883214.283355	203307380.001819	1.08E-010	-0.074063776	0.0301023408	-1.66E-012	-1.04E-012	121	0.7229545634	0.0041218035	0.0259842627	0.0294941632	29.8437519073	-44.8437538147	3.5197300481	3.2526835775
469753383	Htr3a-Cre_NO152	inhibitory	132253949.494236	135460221.757679	5.27E-011	-0.079479847	0.0344549461	-1.74E-012	-6.19E-012	73	0.2368741873	0.020351109	0.0518771781	0.0375661591	17.3125	-57.5	4.1838029923	2.1745857018
509620929	Vip-IRES-Cre	inhibitory	748979201.871015	1146500871.97714	5.79E-011	-0.0737701149	0.0259493332	8.23E-013	-3.67E-013	107	0.3494720744	0.0069820567	0.018106973	0.0252638573	31.6250019073	-57.8437538147	2.6026789054	2.8207988263
489751692	Cux2-CreERT2	excitatory	208295156.748367	215398853.084563	5.67E-011	-0.0750975952	0.0258579924	-1.54E-012	-2.16E-012	79	0.3117916828	0.0151339881	0.0342003034	0.0264799184	26.5312519073	-49.7187538147	2.7706464728	3.0507754647
489888898	Nr5a1-Cre	excitatory	111542444.264331	93905407.4084618	8.27E-011	-0.082569561	0.0370084756	-1.68E-012	-3.47E-012	79	0.3670913325	0.0204880975	0.0520720253	0.0402256011	38.6562538147	-46.96875	3.26062288	3.2440063613
